type,sweet molecule id,mol,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
sweet,21985,O=C(CCc1cc(O)c(OC)cc1)c1c(O)cc(O[C@H]2[C@H](O[C@H]3[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O3)[C@@H](O)[C@H](O)[C@@H](CO)O2)cc1O,85.314545,0,0,3,5,15,0,12,0,79,9,24,43,25,118.67208,1.5021783,0,0,28,0,0,36,0,0,15,0,0,1.3653325,-2.7497075,-0.681261,0.6998772,2.8177743,-2.9372709,-0.75052893,0.56979877,2.6277406,-2.5502727,-0.51596028,0.80532306,2.9992096,49.893452,10,0.2173913,12,82,1,46,3,10,0.2173913,69,0,31.584694,23.255987,16.781574,18.04916,20.352682,13.450686,8.5021067,10.068082,10,0,0.93115938,21,0,-0.79148418,-0.45369858,0.12107656,2.968184,-0.95609635,-0.40824172,0.000812801,2.924587,-0.5263412,-0.26628628,0.2087988,3.1726792,17.098223,27.361341,12.526755,-0.79878449,-0.90435296,-2.2862883,0,8.0034828,14.800583,-0.67553031,6.7153754,14,2.0849156,0.64774889,35.846882,15.727779,8.2962961,31.325886,13.698386,7.2086463,9.9793968,15,9,0,3,-0.96726,-2.0150199,14.328273,0,1,24,0,4,14,4,0,0,3.7885888,-3.7885888,0.071410626,0.086670212,76.833931,49.634022,33.834076,69.492508,72.809593,29.416998,0,18.017035,0,0,40.700764,81.401527,13.566921,12.518781,0.57907909,0.33359355,0.21573983,0.42092094,0.66640645,0.20518109,288.51233,166.20502,107.48723,209.71382,332.02112,102.22659,0.47619048,0.90909094,0,0,0,0,1,0,0,0,1,0,498.22617,0,0,0,498.22617,0,11,1,4,0,0,0.39534885,-1.34203,250.46681,5.6876111,101.80186,20.926258,30.233366,54.252274,0,88.215919,18.868406,59.543156,14.26987,56.861881,250.46681,0,101.39049,0,125.95274,26.613869,68.709885,245.28999,0.28536221,6.523562,4.1173015,10.553364,498.22617,618.89832,26.085701,0,0,0,312.16266,37.875519,148.18799,612.58099,7160,78,226
sweet,21980,O=C(N[C@@H](C(=O)NC1C(C)(C)SC1(C)C)C)[C@@H](N)CC(=O)O,50.717827,0,0,3,5,5,0,0,0,47,5,10,22,12,78.911415,1.6789663,0,0,14,0,0,25,0,3,4,0,1,2.5015202,-2.8511059,-0.44337034,0.37569854,2.8305173,-2.9387031,-0.38197696,0.34026426,2.8362598,-2.555886,-0.25397471,0.49941263,3.1405537,33.144176,6,0.27272728,0,47,3,22,3,8,0.36363637,44,0,17.292528,14.413211,9.9391575,10.171208,9.8647146,7.96526,4.4938526,4.6378636,2,0,0.8882907,11,0,-0.84215564,-0.36486128,0.028612841,2.7181985,-1.363634,-0.3458589,0.028232705,2.6917734,-0.52810282,-0.17118478,0.12492539,2.9744456,9.3294716,14.959847,5.7206569,-0.66004634,-0.31555539,-1.8558398,0,2.9815972,8.6196537,-0.52307767,6.9588852,10.103034,2.0601084,3.161371,20.045454,7.2664361,5.2631578,18.030045,6.5012097,4.6907916,5.3280497,7,5,1,0,0.55299997,-2.28157,8.496542,0,1,4,1,1,6,0,0,0,1.6755971,-1.6755971,0.18110321,0.16052182,147.04225,0,22.508045,13.399102,0,25.899061,14.708499,0,0,51.07003,0,11.365152,40.700764,0,0.71632844,0.31569692,0.15937266,0.28367153,0.6843031,0.12429888,234.01942,103.13594,52.065914,92.673477,223.55696,40.607563,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,326.6929,0,0,0,326.6929,0,6,0,1,0,0,0.045454547,0.081900001,68.918686,18.263031,83.532555,25.385227,0,0,0,0,18.868406,198.84961,8.5513601,71.586647,0,61.406727,11.945906,32.897186,18.868406,18.263031,198.84961,121.52,0.43949699,5.4594316,3.3589659,8.6133661,326.6929,344.74863,27.133842,0,0,11.365152,202.71001,40.607563,83.375328,331.43698,1158,29,112
sweet,21987,O/N=C/C1=CC[C@@H](C(=C)C)CC1,29.503895,1,1,0,0,2,0,0,0,27,1,3,12,9,36.559322,1.354049,0,0,10,0,0,15,0,1,1,0,0,2.2181792,-2.6821053,-0.23975751,0.28196049,2.634325,-2.5519049,-0.11888374,0.40238273,2.7678902,-2.4150765,-0.11414418,0.43075785,2.9068141,16.398106,2,0.16666667,0,27,3,12,2,2,0.16666667,24,0,8.9746914,7.454905,6.5604777,7.2675848,5.736382,4.2560759,3.7978771,4.5292754,1,0,0.73720735,8,0,-0.78764313,-0.29963377,-0.035133556,2.4449027,-0.77070796,-0.16953772,0.04938728,2.5729451,-0.51860535,-0.11649887,0.074505448,2.7043743,2.7047803,4.5459051,2.0467627,2.6609011,2.4559097,-2.4475558,0,2.5429275,4.8878336,-2.64E-06,12.578071,14,1.0004785,9.7092018,10.083333,4.8888888,3.1141868,8.0459042,3.8128579,2.385288,2.5564909,2,1,1,0,1.77,-2.2185299,5.0010624,0,1,7,1,1,3,0,0,0,0.2420641,-0.2420641,0.51994938,0.39311054,79.042473,0,20.299505,0,0,0,0,49.634022,27.850786,0,0,0,0,0,1,0.43819609,0,0,0.56180388,0,176.82678,77.48481,0,0,99.34198,0,0.5,1,0,0,0,0,1,0,0,0,1,0,176.82678,0,0,0,176.82678,0,4,0,1,0,0,0.16666667,2.7490001,0,0,42.818459,0,4.4107962,25.771011,0,17.643185,56.605217,65.426811,5.13588,0,19.399862,30.014898,6.37115,0,74.248398,0,82.641167,32.59,0.65002245,4.5849624,2.7351544,6.8169379,176.82678,203.62791,10.885262,0,0,0,128.6765,20.299505,27.850786,165.23599,215,14,54
sweet,21993,O=C(OC)C(NC(=O)C(NCCCc1cc(O)c(OC)cc1)CC(=O)O)Cc1ccccc1.O,72.193375,0,0,3,5,8,0,12,0,66,6,14,34,21,102.89091,1.5589532,0,0,24,0,0,32,0,2,8,0,0,2.3388999,-2.6306384,-0.55372608,0.58637547,2.628165,-2.8292236,-0.52369303,0.66208994,2.5706596,-2.3698504,-0.40146217,0.72986704,2.8748634,41.092625,13,0.38235295,12,66,3,34,7,15,0.44117647,51,0,24.216969,19.244705,14.809036,16.38854,15.832937,10.56846,7.1032243,8.9907312,2,2,0.83873594,34,0,-0.83272451,-0.42173138,0.077754885,2.7333305,-1.1640536,-0.39126262,0.12881397,2.719954,-0.52010202,-0.21925801,0.16966355,2.9759531,11.429115,20.840647,10.151926,1.4006604,1.8181013,-3.6330802,0,9.4152317,12.745607,-0.47015581,7.0626736,10.071476,2.1748586,3.2535329,32.029411,17.454546,11.739645,25.02916,13.531544,9.0502491,9.9612694,10,6,1,1,2.507,-3.3649199,12.795887,0,2,12,0,2,13,4,0,0,2.2410226,-2.2410226,0.13538456,0.14529593,87.864067,36.108002,24.267014,93.174484,0,27.65803,14.708499,123.89813,0,13.566921,13.566921,11.365152,43.204517,2.503756,0.78718287,0.39266601,0.1221461,0.21281713,0.60733402,0.090671033,367.81546,183.47531,57.073425,99.439957,283.78009,42.366531,0,0,0,0,0,0,1,0,0,0,1,0,467.2554,0,0,0,467.2554,0,34,0,2,0,0,0.23529412,0.84204,112.17718,20.749712,90.550476,43.824806,6.37115,108.50455,0,141.14548,37.736813,10.486856,12.47298,82.58654,36.385113,61.406727,64.592506,0,216.61909,39.189289,70.767738,134.19,0.32275695,6.0874629,4.0121164,9.7078075,467.2554,529.68994,29.637598,0,0,5.6825762,316.05151,44.870285,106.3336,476.526,4852,46,156
sweet,21998,ClC[C@]1(OC2C(O)C(O)C(O)C(CO)O2)C(O)C(O)C(CO)O1,45.322655,0,0,3,5,10,0,0,0,44,7,17,23,11,71.737495,1.6303976,0,0,12,1,0,21,0,0,10,0,0,2.1772697,-2.7178807,-0.67467594,0.75692147,2.8398883,-2.9153559,-0.79560429,0.55377126,2.6353607,-2.5221014,-0.54646784,0.84623724,3.0185847,29.125347,5,0.20833333,0,45,0,24,4,5,0.20833333,45,0,17.361443,12.729256,7.2401223,7.2401223,10.806897,7.5350161,3.4587252,3.4587252,9,8,1.0787352,10,0,-0.79170769,-0.4452399,0.1816477,2.8285472,-0.9624117,-0.57153624,-0.002236858,2.6885507,-0.52854919,-0.27507213,0.24417482,3.0117152,12.817279,18.021841,7.8603325,-2.9321227,-2.9320796,0.82955652,0,0,7.4883947,-0.000171494,10.765677,14,1.0016599,0.000102247,19.326389,7.4861112,3.3833141,20.534756,7.9766011,3.6126525,7.1216331,10,7,1,1,-3.118,0.39967,7.3048706,1,1,11,0,2,8,3,0,0,2.5840764,-2.5840764,0.10496043,0.12700202,0,0,0,35.036739,87.518089,14.708499,0,0,0,29.581947,0,94.968445,0,7.5112681,0.23992831,0.49034312,0.38050577,0.76007169,0.50965685,0.37956592,64.61869,132.06166,102.47971,204.7063,137.26334,102.22659,0.5,1,0,0,0,0,1,0,0,0,1,0,269.32498,0,0,0,269.32498,0,5,1,2,0,0,1,-4.1490998,177.69658,0,86.806709,61.035954,0,0,0,0,0,39.148643,7.22756,32.999664,177.69658,0,53.807049,0,0,61.035954,39.148643,169.3,0.43892586,5.5849624,3.0969872,8.7863045,269.32498,314.78995,7.5112681,0,0,0,151.02823,15.817043,102.47971,360.74298,1110,43,120
sweet,22011,ClCC1C(O)C(O)[C@@](OC2C(O)C(O)C(O)C(CO)O2)(CO)O1,45.322655,0,0,3,5,10,0,0,0,44,7,17,23,11,71.737495,1.6303976,0,0,12,1,0,21,0,0,10,0,0,2.1772697,-2.7184744,-0.6753071,0.75494641,2.8411257,-2.9167993,-0.79635876,0.55285257,2.6336577,-2.523391,-0.54656523,0.84509856,3.0182583,29.125347,5,0.20833333,0,45,0,24,4,5,0.20833333,45,0,17.361443,12.729256,7.2401223,7.2401223,10.806897,7.5350161,3.4587252,3.4587252,9,8,1.0787352,10,0,-0.7916491,-0.43934807,0.18898621,2.8334289,-0.96310818,-0.57216775,-0.003058953,2.688061,-0.53097498,-0.27545622,0.23949189,3.0142343,12.807359,18.133968,7.8471117,-2.9588833,-2.9588675,0.84156919,0,0,7.4883947,-7.30E-05,11.136569,14,1.0007688,4.35E-05,19.326389,7.4861112,3.3833141,20.534756,7.9766011,3.6126525,7.1216331,10,7,1,1,-3.118,0.39967,7.3048706,1,1,11,0,2,8,3,0,0,2.5833437,-2.5833437,0.10500148,0.12721351,0,0,18.119701,16.917038,86.409546,15.817043,0,0,0,29.581947,0,94.968445,0,7.5112681,0.23992831,0.49034312,0.38050577,0.76007169,0.50965685,0.37956592,64.61869,132.06166,102.47971,204.7063,137.26334,102.22659,0.5,1,0,0,0,0,1,0,0,0,1,0,269.32498,0,0,0,269.32498,0,5,1,2,0,0,1,-4.1490998,177.69658,0,86.806709,61.035954,0,0,0,0,0,39.148643,7.22756,32.999664,177.69658,0,53.807049,0,0,61.035954,39.148643,169.3,0.43892586,5.5849624,3.0969872,8.7863045,269.32498,314.78995,7.5112681,0,0,0,151.02823,15.817043,102.47971,360.74298,1110,43,120
sweet,22044,O=S1(=O)OC=C(CC)C(=O)N1,20.67555,0,0,1,1,4,0,0,0,18,1,5,11,4,35.797523,1.9887514,0,0,5,0,0,7,0,1,4,0,1,2.5013747,-2.4511387,-0.354242,0.21697888,2.4893174,-2.6016276,-0.44606975,0.26843879,2.526768,-2.1847548,-0.08426214,0.32148936,2.793406,17.662449,1,0.090909094,0,18,2,11,2,1,0.090909094,16,0,8.4831276,6.6421952,3.284457,3.5689142,5.0496421,4.4015341,1.5993353,1.8569367,0,0,1.0581211,6,0,-0.76385874,-0.35962766,-0.056108013,2.1166587,-1.144213,-0.45485836,0.007654454,2.1120117,-0.51217556,-0.13926852,0.036191005,2.3910987,4.6712141,7.6267128,2.7389259,0.95707345,0.5306288,-1.4646775,1.4411169,2.1302514,3.9218407,-0.996889,4.4942541,14,1.0215265,5.9754839,9.090909,3.1640625,2.2145329,8.4960966,2.9353087,2.0409801,2.2671516,5,1,1,0,-0.49200001,-1.07256,3.8136201,0,1,6,1,1,1,0,0,0,0.63595754,-0.63595754,0.52096826,0.77321553,47.425484,0,22.058474,12.949531,0,0,15.105593,40.091728,0,4.945097,0,0,0,13.566921,0.81636995,0.37532142,0.086887889,0.18363003,0.62467861,0.096742146,127.47031,58.603748,13.566921,28.672514,97.539085,15.105593,0.5,1,0,0,0,0,1,0,0,0,1,0,156.14282,0,0,0,156.14282,0,3,0,1,0,0,0.36363637,-0.3285,16.404997,53.430473,40.752254,0,0,3.185575,0,19.701038,18.868406,33.326015,3.6521499,80.579315,0,16.404997,3.185575,0,38.569443,5.2587838,41.670639,72.470001,0.68403846,4.4594316,2.315161,6.612042,156.14282,160.77933,50.528542,0,0,8.0752068,69.483955,28.055124,58.603748,177.17999,148,14,54
sweet,22046,O=S1(=O)OC=C(C)C(=O)N1,17.581964,0,0,1,1,4,0,0,0,15,1,5,10,3,30.993719,2.0662479,0,0,4,0,0,5,0,1,4,0,1,2.516201,-2.3651364,-0.36432135,0.21902715,2.4578617,-2.5956187,-0.4510164,0.27108178,2.3708827,-2.0733669,-0.086220644,0.32596427,2.7714112,15.476035,0,0,0,15,2,10,2,0,0,13,0,7.776021,5.9350882,2.5773504,2.8618073,4.5116372,3.840874,1.0386752,1.3189319,0,0,1.1115005,5,0,-0.75277019,-0.36995539,-0.05723327,2.0090144,-1.1442121,-0.50417405,0.008210168,1.9543933,-0.47567633,-0.13970733,0.037126437,2.2939525,4.6713076,7.6198764,2.7322047,0.44005704,0.004598817,-1.1160588,1.4411191,2.1302502,3.4674547,-0.99687648,4.4960008,14,1.0216007,5.9739742,8.1000004,2.5599999,1.9911112,7.51439,2.3532014,1.8165535,1.7682874,5,1,1,0,-0.96700001,-0.55734003,3.3168185,0,1,6,1,1,0,0,0,0,0.63595712,-0.63595712,0.52096862,0.77321583,31.616989,0,22.058474,12.949531,0,0,15.105593,40.091728,0,4.945097,0,0,0,13.566921,0.79568428,0.41760093,0.096675709,0.20431574,0.58239907,0.10764004,111.66182,58.603748,13.566921,28.672514,81.730583,15.105593,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,140.33434,0,0,0,140.33434,0,3,0,1,0,0,0.30000001,-0.71859998,16.404997,53.430473,40.752254,0,0,3.185575,0,19.701038,0,33.326015,3.19045,80.579315,0,16.404997,3.185575,0,19.701038,5.2587838,41.670639,72.470001,0.72192812,4.321928,2.1062539,6.3424692,140.33434,142.25185,50.528542,0,0,8.0752068,53.675465,28.055124,58.603748,163.153,110,12,50
sweet,22012,ClC[C@]1(OC2C(O)C(O)C(O)C(CCl)O2)C(O)C(O)C(CCl)O1,46.745068,0,0,3,5,8,0,0,0,42,5,13,23,13,73.992271,1.7617208,0,0,12,3,0,19,0,0,8,0,0,2.1772697,-2.7150192,-0.47340235,0.65717226,2.8369422,-2.9085054,-0.55507833,0.50547832,2.6412902,-2.516758,-0.38463813,0.72927302,3.0197039,27.778933,5,0.20833333,0,43,0,24,4,5,0.20833333,43,0,17.361443,14.102615,7.2401223,7.2401223,10.806897,8.5061283,3.4587252,3.4587252,9,8,1.1183082,10,0,-0.78362238,-0.36776137,0.11665157,2.8076072,-0.96185178,-0.46830416,0.075859308,2.6895168,-0.52822232,-0.2279911,0.23959297,2.9999685,10.968916,15.139585,7.6644368,-0.72933549,-0.72926641,-0.99705756,0,0,7.9374523,-0.000290668,10.536476,14,1.0029483,0.000173311,19.326389,7.4861112,3.3833141,23.100485,9.020915,4.1019282,9.0603266,8,5,1,0,-0.62199998,-1.53597,8.0015945,1,1,11,1,2,8,0,0,0,2.3737063,-2.3737063,0.11424589,0.13885394,0,0,36.239403,35.036739,43.401142,14.708499,0,0,0,88.745842,0,67.834602,0,7.5112681,0.5452615,0.55912876,0.25673476,0.4547385,0.44087124,0.19800374,160.02199,164.09172,75.345871,133.45552,129.38579,58.109642,0.5,1,0,0,0,0,1,0,0,0,1,0,293.47751,0,0,0,293.47751,0,5,1,2,0,0,1,-1.6561,126.92613,0,86.806709,57.550312,0,0,0,0,0,117.44593,7.9544001,32.999664,126.92613,0,53.807049,0,0,57.550312,117.44593,128.84,0.43892586,5.5849624,3.0969872,8.7863045,293.47751,338.44247,7.5112681,0,0,0,202.31458,15.817043,75.345871,397.63498,1110,43,120
sweet,21996,ClC[C@]1(OC2C(O)C(O)C(O)C(CO)O2)C(O)C(Cl)C(CO)O1,46.033859,0,0,3,5,9,0,0,0,43,6,15,23,12,73.341949,1.7056267,0,0,12,2,0,20,0,0,9,0,0,2.1772697,-2.7178662,-0.64405495,0.75305784,2.834384,-2.9149272,-0.67881328,0.56138337,2.6475272,-2.5218151,-0.49513113,0.84020823,3.0210106,28.452141,5,0.20833333,0,44,0,24,4,5,0.20833333,44,0,17.361443,13.415936,7.2401223,7.2401223,10.806897,7.9314709,3.4587252,3.4587252,9,8,1.0992382,10,0,-0.7916612,-0.42576751,0.18564889,2.8117514,-0.95562238,-0.51621133,0.000744887,2.6902361,-0.5280692,-0.25750977,0.24970841,3.0027518,11.913111,16.415277,7.7878222,-1.7931479,-1.7931122,-0.096439369,0,0,7.7129235,-0.000129992,10.886025,14,1.0013431,7.75E-05,19.326389,7.4861112,3.3833141,21.792458,8.4880562,3.8521178,8.0424175,9,6,1,1,-1.87,-0.56814998,7.6659842,1,1,11,0,2,8,2,0,0,2.4789634,-2.4789634,0.10941073,0.13295269,0,0,4.5197463,35.036739,79.05957,14.708499,0,0,0,59.163895,0,81.401527,0,7.5112681,0.35081714,0.52621192,0.31596446,0.64918286,0.47378808,0.3332184,98.720383,148.07669,88.912796,182.68086,133.32455,93.768066,0.5,1,0,0,0,0,1,0,0,0,1,0,281.40125,0,0,0,281.40125,0,5,1,2,0,0,1,-2.9026,152.31136,0,85.063889,61.035954,0,0,0,0,0,78.297287,7.5909801,32.999664,152.31136,0,52.064224,0,0,61.035954,78.297287,149.07001,0.43892586,5.5849624,3.0969872,8.7863045,281.40125,326.61621,7.5112681,0,0,0,176.6714,15.817043,88.912796,379.189,1110,43,120
sweet,21978,O=[N+]([O-])c1cc(N)c(OCCC)cc1,28.447515,1,0,0,1,1,0,6,0,26,1,2,14,10,43.907669,1.6887566,0,0,9,0,0,12,0,2,3,0,0,2.3404756,-2.5009081,-0.45701176,0.43231276,2.4641135,-2.4727345,-0.31291246,0.54106164,2.545198,-2.2633963,-0.22844125,0.61040479,2.7014761,15.630484,4,0.2857143,6,26,1,14,3,4,0.2857143,19,0,10.552042,7.8955731,5.6462646,6.2675848,6.6470656,4.3153701,2.9451406,3.6734333,0,0,0.85986495,9,0,-0.80125785,-0.40669176,0.005630738,2.2526062,-1.3342385,-0.23825474,0.11658107,2.3798101,-0.52352327,-0.15394142,0.16973066,2.5035255,4.843226,6.3149557,3.2268615,1.5171825,1.5171825,-2.171921,0,4.6730142,5.2417498,0,14,14,1,0,12.071428,5.7777777,3.5918367,8.8920784,4.1456327,2.5255711,2.6330922,5,2,1,0,2.115,-2.4753499,5.1529255,1,1,6,1,1,4,0,0,0,0.94406247,-0.94406247,0.30635601,0.34883875,61.02544,42.344574,30.516994,0,0,6.6995511,0,0,17.742489,0,0,0,33.931049,2.503756,0.77853,0.27816916,0.1870717,0.22147003,0.72183084,0.034398329,151.6295,54.177296,36.434803,43.134354,140.58656,6.6995511,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,194.76385,0,0,0,194.76385,0,5,1,1,0,0,0.21428572,1.9658,43.897076,7.0856161,0,71.861267,0,0,0,52.929554,18.868406,44.082939,5.3294802,7.0856161,10.999887,50.935009,5.2434282,5.513495,104.69514,20.926258,33.326015,81.07,0.59167278,4.8073549,2.8903952,7.2811985,194.76385,214.11501,2.503756,0,0,17.742489,140.58656,33.931049,20.246246,196.20599,327,18,64
sweet,22004,FC[C@]1(OC2C(O)C(O)C(F)C(CO)O2)C(O)C(O)C(CF)O1,41.876068,0,0,3,5,8,0,0,0,42,5,13,23,13,73.992271,1.7617208,0,0,12,0,3,19,0,0,8,0,0,2.1772697,-2.6987391,-0.54478735,0.70529515,2.8472579,-2.8965013,-0.59553301,0.53664935,2.6366768,-2.5142851,-0.43295071,0.78903395,3.0126247,30.127934,5,0.20833333,0,43,0,24,4,5,0.20833333,43,0,17.361443,11.834828,7.2401223,7.2401223,10.806897,6.9115462,3.4587252,3.4587252,9,8,1.0970548,10,0,-0.78999615,-0.39043462,0.1306836,2.8107519,-0.96142519,-0.47362068,0.047021352,2.6753209,-0.52885622,-0.24180533,0.19590582,2.9799201,11.004443,17.494158,9.8669205,-2.5115385,-2.5115385,0.73438102,0,0,6.8440695,0,14,14,1,0,19.326389,7.4861112,3.3833141,18.871668,7.3017788,3.2972097,5.9911628,8,5,1,0,-1.939,-0.2112,6.7356658,0,1,11,1,2,8,0,0,0,2.7295458,-2.7295458,0.099383734,0.11975034,0,0,0,16.917038,87.534195,38.437843,0,0,0,0,0,103.56051,0,7.5112681,0.06661278,0.43735787,0.43735787,0.93338722,0.56264216,0.49602935,16.917038,111.07178,111.07178,237.04382,142.88908,125.97204,0.5,1,0,0,0,0,1,0,0,0,1,0,253.96086,0,0,0,253.96086,0,5,1,2,0,0,0.65217394,-2.464,126.92613,0,90.684303,70.533958,0,0,0,0,0,44.880341,6.5309,32.999664,171.80647,0,57.684635,0,0,70.533958,0,128.84,0.43892586,5.5849624,3.0969872,8.7863045,253.96086,300.0014,7.5112681,0,0,0,162.79794,15.817043,75.345871,348.26999,1110,43,120
sweet,22042,O=C(CCc1ccc(O)cc1)c1c(O)cc(OC2C(O)C(O)C(O)C(CO)O2)cc1O,60.983032,0,0,3,5,10,0,12,0,55,7,17,31,19,82.477737,1.4995953,0,0,21,0,0,24,0,0,10,0,0,1.4976087,-2.7065592,-0.73123825,0.76999062,2.781657,-2.9097724,-0.76853859,0.59211397,2.5764592,-2.5098674,-0.59794217,0.85875481,2.9609861,31.026968,7,0.21212122,12,57,1,33,3,7,0.21212122,44,0,22.706377,16.327414,11.972174,13.292164,14.705616,9.5517559,6.6747561,8.3240643,5,5,0.91390365,17,0,-0.79169428,-0.48007149,0.20416163,2.7158813,-0.95507222,-0.40593895,0.10103785,2.733264,-0.52230412,-0.27545848,0.24973898,2.9411447,11.108821,19.574276,7.7169833,0.43957505,0.33290818,-2.2946649,0,7.8280959,10.865678,-0.66578305,6.7205496,14,2.0043893,0.63992453,25.619835,11.421457,6.3208814,21.188971,9.3831367,5.1674418,6.4135165,10,7,1,1,0.171,-1.7276599,10.562674,0,1,18,0,3,9,2,0,0,2.3824205,-2.3824205,0.1149269,0.13656886,47.425484,49.634022,33.834076,16.917038,47.434032,14.708499,0,33.825527,0,0,40.700764,54.267685,13.566921,5.0075121,0.62223202,0.41242516,0.20385592,0.37776798,0.58757484,0.17391206,222.33691,147.36841,72.842117,134.98465,209.95316,62.142532,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,357.32156,0,0,0,357.32156,0,9,1,3,0,0,0.61290324,-0.20242999,188.69647,5.6876111,45.400986,20.926258,30.233366,18.868406,0,105.85911,18.868406,20.973713,10.49251,34.862103,188.69647,0,61.74596,0,143.59592,26.613869,0,177.14,0.36097246,6.044394,3.8400936,9.5873814,357.32156,451.05518,18.574432,0,0,0,220.61166,23.167019,113.54288,436.41299,3028,52,160
